Price,rooms,price_per_m2,level,levels,year,area_total,area_living,area_kitchen,street,area_comfort
120000.0,2.0,1379.0,20.0,25.0,2013.0,87.0,40.0,20.0,Саперно-Слобідська,27.0
38000.0,1.0,1118.0,4.0,9.0,1979.0,34.0,18.0,7.0,Миколи Кибальчича,9.0
45000.0,3.0,750.0,9.0,9.0,1980.0,60.0,40.0,7.0,Миколи Ушакова,13.0
250000.0,3.0,1538.0,10.0,22.0,2001.0,80.16498316498317,50.0,20.0,Антоновича,10.16498316498317
185000.0,3.0,1745.0,18.0,25.0,2014.0,106.0,42.613882863340564,15.907786885245901,Богданівська,47.47833025141354
68000.0,2.0,1030.0,10.0,26.0,2020.0,66.0,27.0,24.0,Сверстюка,15.0
57000.0,1.0,1295.0,9.0,25.0,2019.0,44.0,42.613882863340564,16.0,Сверстюка,14.613882863340564
52500.0,2.0,721.0,7.0,25.0,2021.0,80.16498316498317,30.0,18.0,Ревуцького,32.16498316498317
250000.0,4.0,1923.0,7.0,22.0,2010.0,130.0,50.0,50.0,Ованеса Туманяна,30.0
540000.0,4.0,4000.0,4.0,14.0,2019.0,135.0,42.613882863340564,15.907786885245901,Саперне Поле,76.47833025141354
120000.0,3.0,945.0,12.0,16.0,1997.0,127.0,42.613882863340564,14.0,Григоренка,70.38611713665944
55999.0,1.0,1400.0,13.0,14.0,2020.0,40.0,22.0,6.0,Гречка,12.0
68800.0,3.0,1110.0,2.0,12.0,1977.0,62.0,40.0,8.0,Богатирська,14.0
120000.0,2.0,2400.0,19.0,22.0,2009.0,50.0,42.613882863340564,15.907786885245901,Білоруська,8.521669748586465
94000.0,1.0,2043.0,1.0,9.0,1996.3073852295408,46.0,42.613882863340564,15.907786885245901,Регенераторна,12.521669748586465
65500.0,1.0,1770.0,20.0,27.0,2019.0,37.0,14.0,9.0,Вишняківська,14.0
50000.0,2.0,1087.0,16.0,16.0,1982.0,46.0,26.0,8.0,Гонгадзе,12.0
52500.0,1.0,1117.0,15.0,25.0,2019.0,47.0,15.0,18.0,Правди,14.0
64980.0,4.0,812.0,4.0,9.0,1969.0,80.0,56.0,7.0,Кольцова,17.0
115000.0,2.0,1643.0,13.0,17.0,2014.0,70.0,32.0,12.0,Воскресенська,26.0
200000.0,2.0,2564.0,14.0,20.0,2005.0,78.0,38.0,19.0,Руставелі,21.0
484000.0,2.0,3569.0,2.0,24.0,2010.0,80.16498316498317,42.613882863340564,15.907786885245901,Голосіївський,21.643313416396705
79000.0,1.0,1775.0,5.0,18.0,2015.0,80.16498316498317,42.613882863340564,15.0,Комбінатна,22.551100301642606
45000.0,2.0,1000.0,5.0,5.0,1960.0,45.0,31.0,6.0,Салютна,8.0
91999.0,3.0,1000.0,1.0,5.0,1958.0,92.0,48.0,27.0,Ромоданова,17.0
128000.0,1.0,2510.0,2.0,9.0,2015.0,51.0,15.0,25.0,Саперне Поле,11.0
38700.0,1.0,900.0,18.0,25.0,1996.3073852295408,43.0,15.0,16.0,Сім’ї Кульженків,12.0
95000.0,2.0,1557.0,3.0,5.0,1960.0,61.0,42.613882863340564,15.907786885245901,Лабораторна,2.478330251413535
77000.0,1.0,1426.0,16.0,24.0,2015.0,54.0,22.0,11.0,Драгоманова,21.0
52990.0,1.0,1162.0,7.0,22.0,1996.3073852295408,80.16498316498317,19.0,20.0,Кудрявська,41.16498316498317
330000.0,3.0,2357.0,2.0,9.0,2000.0,140.0,42.613882863340564,15.907786885245901,Кудрявська,81.47833025141354
83000.0,2.0,1107.0,10.0,26.0,2019.0,75.0,30.0,27.0,Краківська,18.0
105000.0,2.0,1721.0,12.0,12.0,2008.0,61.0,27.0,26.0,Кольцова,8.0
225000.0,2.0,4500.0,8.0,23.0,2019.0,50.0,42.613882863340564,15.907786885245901,Антоновича,8.521669748586465
62000.0,2.0,954.0,3.0,19.0,2001.0,65.0,42.613882863340564,15.907786885245901,Лариси Руденко,6.478330251413535
90000.0,4.0,811.0,1.0,14.0,2008.0,111.0,72.0,12.0,Івана Пулюя,27.0
215000.0,3.0,2389.0,2.0,5.0,1959.0,90.0,40.0,10.0,Українки,40.0
137000.0,3.0,1575.0,1.0,9.0,1970.0,87.0,59.0,13.0,Тютюнника,15.0
36000.0,1.0,1000.0,9.0,9.0,1980.0,36.0,19.0,7.0,Юрія Смолича,10.0
195000.0,4.0,1931.0,6.0,24.0,2014.0,101.0,70.0,15.0,Оболонський,16.0
60000.0,3.0,882.0,7.0,16.0,1975.0,68.0,44.0,8.0,Курбаса,16.0
87000.0,2.0,1338.0,16.0,17.0,2002.0,65.0,42.613882863340564,13.0,Верховинця,9.386117136659436
210000.0,2.0,2442.0,9.0,23.0,2012.0,86.0,42.0,21.0,Дніпровська,23.0
135000.0,2.0,1776.0,11.0,25.0,2011.0,76.0,45.0,12.0,Коломийський,19.0
84000.0,3.0,944.0,8.0,26.0,1996.3073852295408,89.0,43.0,18.0,Правди,28.0
160000.0,3.0,2000.0,21.0,25.0,2018.0,80.0,42.613882863340564,15.907786885245901,Каховська,21.478330251413535
292000.0,3.0,2454.0,10.0,11.0,1996.3073852295408,119.0,42.613882863340564,17.0,Бойчука,59.386117136659436
53000.0,1.0,1104.0,8.0,25.0,1996.3073852295408,48.0,14.0,19.0,Правди,15.0
115000.0,1.0,2738.0,6.0,24.0,2019.0,42.0,42.613882863340564,15.907786885245901,Маккейна,16.521669748586465
90900.0,1.0,1748.0,14.0,36.0,1996.3073852295408,52.0,42.613882863340564,14.0,Перемоги,4.613882863340564
2100000.0,3.0,7292.0,7.0,11.0,2007.0,288.0,150.0,35.0,Грушевського,103.0
980000.0,6.0,2761.0,7.0,7.0,2010.0,355.0,320.0,33.0,Срібнокільська,2.0
91260.0,1.0,1738.0,29.0,36.0,1996.3073852295408,80.16498316498317,17.0,15.907786885245901,Перемоги,47.25719627973727
118000.0,2.0,1573.0,16.0,22.0,2010.0,75.0,32.0,12.0,Урлівська,31.0
84100.0,2.0,1294.0,22.0,32.0,1996.3073852295408,65.0,34.0,14.0,Заболотного,17.0
79700.0,1.0,2952.0,23.0,23.0,2012.0,27.0,15.0,5.0,Максимовича,7.0
220000.0,4.0,1746.0,16.0,23.0,2004.0,126.0,80.0,15.907786885245901,Бажана,30.0922131147541
155000.0,2.0,2214.0,9.0,10.0,2014.0,70.0,42.613882863340564,15.907786885245901,Сікорського,11.478330251413535
40000.0,1.0,1176.0,10.0,16.0,1973.0,34.0,42.613882863340564,8.0,Курбаса,16.613882863340564
68500.0,1.0,1593.0,11.0,27.0,1996.3073852295408,43.0,14.0,16.0,Дніпровська,13.0
720000.0,4.0,4500.0,9.55521472392638,17.624233128834355,1996.3073852295408,160.0,42.613882863340564,15.907786885245901,Драгомирова,101.47833025141354
64000.0,2.0,1231.0,3.0,12.0,1983.0,52.0,30.0,9.0,Антонова,13.0
44000.0,2.0,1023.0,5.0,5.0,1960.0,43.0,27.0,6.0,Антонова,10.0
63000.0,3.0,1086.0,7.0,9.0,1996.3073852295408,58.0,40.0,7.0,Бучми,11.0
64500.0,3.0,935.0,7.0,9.0,1970.0,69.0,45.0,10.0,Кубанської України,14.0
249999.0,3.0,2500.0,17.0,25.0,2017.0,100.0,42.613882863340564,15.907786885245901,Панельна,41.47833025141354
270000.0,4.0,1525.0,17.0,25.0,2005.0,177.0,112.0,18.0,Коновальця,47.0
52000.0,1.0,1238.0,4.0,4.0,1996.3073852295408,42.0,17.0,14.0,Богатирська,11.0
50000.0,1.0,1562.0,9.0,9.0,1977.0,32.0,17.0,7.0,Оболонський,8.0
465000.0,4.0,3019.0,18.0,25.0,2005.0,154.0,42.613882863340564,15.907786885245901,Українки,95.47833025141354
125000.0,3.0,1623.0,3.0,24.0,2015.0,77.0,42.0,15.907786885245901,Бориса Гмирі,19.0922131147541
84000.0,2.0,1000.0,19.0,25.0,1996.3073852295408,84.0,37.0,23.0,Правди,24.0
69000.0,1.0,1643.0,8.0,10.0,2018.0,42.0,12.0,20.0,Центральна,10.0
70000.0,2.0,1446.0,6.0,9.0,1968.0,80.16498316498317,30.0,8.0,Преображенська,42.16498316498317
260000.0,4.0,1781.0,24.0,24.0,2018.0,146.0,42.613882863340564,15.907786885245901,Коновальця,87.47833025141354
124860.0,2.0,2230.0,5.0,5.0,1959.0,56.0,30.0,9.0,Українки,17.0
135000.0,4.0,1688.0,5.0,5.0,1959.0,80.0,55.0,15.0,Велика Васильківська,10.0
170000.0,3.0,2068.0,4.0,5.0,1910.0,80.16498316498317,42.613882863340564,15.907786885245901,Велика Васильківська,21.643313416396705
84000.0,1.0,1680.0,12.0,26.0,2018.0,50.0,16.0,16.0,Липківського,18.0
612500.0,5.0,2300.0,10.0,11.0,1996.3073852295408,80.16498316498317,42.613882863340564,38.0,Бойчука,0.4488996983573941
46500.0,2.0,1257.0,5.0,5.0,1962.0,37.0,22.0,7.0,Васильківська,8.0
129000.0,3.0,1162.0,21.0,25.0,2007.0,111.0,58.0,14.0,Данькевича,39.0
89332.9,3.0,1146.5,1.0,4.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Богатирська,21.643313416396705
99000.0,3.0,1375.0,9.0,10.0,1977.0,72.0,42.613882863340564,15.907786885245901,Українки,13.478330251413535
117000.0,3.0,1603.0,9.0,16.0,1996.3073852295408,73.0,29.0,11.0,Гречка,33.0
1035900.0,5.0,4504.0,4.0,8.0,2016.0,230.0,75.0,78.0,Редутна,77.0
132000.0,3.0,1650.0,22.0,24.0,2015.0,80.0,42.613882863340564,15.907786885245901,Бориса Гмирі,21.478330251413535
340000.0,3.0,2833.0,2.0,18.0,2010.0,120.0,42.613882863340564,20.0,Драгомирова,57.386117136659436
31000.0,1.0,1192.0,2.0,5.0,1965.0,26.0,42.613882863340564,6.0,Туполєва,22.613882863340564
55000.0,3.0,859.0,1.0,9.0,1971.0,64.0,41.0,15.907786885245901,Кондратюка,7.092213114754099
43000.0,2.0,915.0,1.0,9.0,1971.0,47.0,30.0,7.0,Мінський,10.0
235000.0,4.0,1728.0,8.0,24.0,2007.0,136.0,81.0,17.0,Княжий Затон,38.0
105900.0,1.0,1925.0,22.0,26.0,2016.0,55.0,42.613882863340564,15.907786885245901,Герцена,3.521669748586465
49700.0,1.0,1012.0,19.0,25.0,2020.0,80.16498316498317,18.0,18.0,Балтійський,44.16498316498317
110000.0,3.0,1000.0,10.0,17.0,2010.0,110.0,61.0,16.0,Ернста,33.0
275000.0,2.0,3929.0,6.0,25.0,2010.0,70.0,42.613882863340564,25.0,Шаповала,2.3861171366594363
220000.0,2.0,3607.0,2.0,5.0,1996.3073852295408,61.0,30.0,10.0,Городецького,21.0
30000.0,1.0,602.0,22.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Сім'ї Сосніних,21.643313416396705
140000.0,1.0,2729.0,10.0,12.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Івана Мазепи,21.643313416396705
132500.0,2.0,1636.0,15.0,22.0,2012.0,81.0,37.0,16.0,Червоноткацька,28.0
50000.0,1.0,1667.0,5.0,5.0,1962.0,30.0,16.0,5.0,Голосіївська,9.0
225000.0,3.0,2022.0,11.0,25.0,2008.0,80.16498316498317,42.613882863340564,15.907786885245901,Голосіївська,21.643313416396705
165000.0,2.0,2324.0,2.0,4.0,1895.0,71.0,47.0,8.0,Миколи Гулака,16.0
65000.0,2.0,970.0,24.0,25.0,2019.0,67.0,34.0,11.0,Миколи Гулака,22.0
230000.0,2.0,4107.0,3.0,25.0,2019.0,56.0,42.613882863340564,15.907786885245901,Івана Федорова,2.521669748586465
205000.0,1.0,3796.0,13.0,14.0,2017.0,54.0,18.0,25.0,Саперне Поле,11.0
33071.4,1.0,718.9,24.0,25.0,1996.3073852295408,46.0,25.0,12.0,Миколи Хвильового,9.0
777500.0,3.0,4494.0,3.0,13.0,2003.0,173.0,111.0,19.0,Паторжинського,43.0
128500.0,3.0,988.0,23.0,24.0,2014.0,130.0,90.0,15.0,Наумовича,25.0
80000.0,2.0,1404.0,25.0,25.0,2010.0,57.0,24.0,19.0,Калнишевського,14.0
100500.0,2.0,1378.0,16.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Дніпровська,21.643313416396705
149000.0,1.0,3170.0,3.0,9.0,1996.3073852295408,47.0,42.613882863340564,15.907786885245901,Електриків,11.521669748586465
95000.0,1.0,2317.0,14.0,25.0,2018.0,41.0,42.613882863340564,15.907786885245901,Солом'янська,17.521669748586465
159000.0,2.0,2446.0,4.0,4.0,1898.0,65.0,15.0,30.0,Шевченка,20.0
68000.0,2.0,1259.0,14.0,16.0,1982.0,54.0,42.613882863340564,15.907786885245901,Озерна,4.521669748586465
89400.0,3.0,1090.0,9.0,15.0,1998.0,82.0,42.0,14.0,Григоренка,26.0
330000.0,3.0,2674.0,4.0,24.0,2016.0,80.16498316498317,56.0,15.907786885245901,Антонова,8.257196279737268
229000.0,3.0,1684.0,2.0,24.0,2013.0,136.0,72.0,20.0,Голосіївський,44.0
67000.0,1.0,1426.0,16.0,16.0,2016.0,47.0,42.613882863340564,15.907786885245901,Комарова,11.521669748586465
66500.0,2.0,1279.0,9.0,10.0,1989.0,52.0,29.0,8.0,Борщагівська,15.0
480000.0,4.0,3200.0,20.0,23.0,2009.0,150.0,84.0,16.0,Шевченка,50.0
74000.0,1.0,1762.0,3.0,16.0,1996.3073852295408,42.0,42.613882863340564,15.907786885245901,Максимовича,16.521669748586465
175000.0,3.0,1842.0,10.0,25.0,2011.0,95.0,52.0,11.0,Ковальський,32.0
159000.0,2.0,2092.0,20.0,24.0,2016.0,76.0,37.0,15.907786885245901,Малевича,23.0922131147541
3200000.0,5.0,9143.0,5.0,5.0,1996.3073852295408,350.0,42.613882863340564,15.907786885245901,Мічуріна,291.4783302514135
380000.0,3.0,1990.0,15.0,47.0,2012.0,191.0,42.613882863340564,15.907786885245901,Балтійський,132.47833025141352
63000.0,2.0,808.0,22.0,25.0,1996.3073852295408,78.0,36.0,12.0,Балтійський,30.0
85000.0,3.0,1104.0,6.0,20.0,1998.0,77.0,45.0,9.0,Азербайджанська,23.0
130032.0,2.236607142857143,1548.0,15.0,25.0,2016.0,84.0,50.0,17.0,Зарічна,17.0
95700.0,3.0,1113.0,25.0,25.0,2016.0,86.0,43.0,12.0,Чавдар,31.0
50000.0,1.0,1316.0,18.0,24.0,2019.0,38.0,17.0,10.0,Правди,11.0
114900.0,3.0,1197.0,12.0,22.0,2006.0,96.0,47.0,14.0,Урлівська,35.0
41500.0,1.0,1092.0,4.0,25.0,1996.3073852295408,38.0,17.0,10.0,Бориспільська,11.0
125000.0,3.0,1302.0,12.0,25.0,2016.0,96.0,46.0,14.0,Поправки,36.0
48000.0,2.0,923.0,7.0,16.0,1996.3073852295408,52.0,42.613882863340564,15.907786885245901,Бориспільська,6.521669748586465
59899.0,2.0,1393.0,9.0,9.0,1967.0,43.0,28.0,7.0,Ентузіастів,8.0
83000.0,1.0,1566.0,10.0,10.0,2017.0,53.0,42.613882863340564,15.907786885245901,Малоземельна,5.521669748586465
335000.0,1.0,4926.0,22.0,32.0,2016.0,68.0,16.0,35.0,Саксаганського,17.0
98500.0,3.0,1449.0,5.0,9.0,1980.0,68.0,43.0,10.0,Героїв Сталінграда,15.0
58000.0,3.0,841.0,9.0,9.0,1971.0,69.0,42.613882863340564,15.907786885245901,Зодчих,10.478330251413535
52000.0,1.0,1576.0,10.0,24.0,2010.0,33.0,15.0,7.0,Калнишевського,11.0
195000.0,2.0,2082.366467958271,9.55521472392638,17.624233128834355,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Філатова,21.643313416396705
345000.0,4.0,2054.0,10.0,18.0,2005.0,168.0,89.0,13.0,Старонаводницька,66.0
89900.0,2.0,1138.0,2.0,34.0,1996.3073852295408,79.0,32.0,20.0,Заболотного,27.0
58000.0,1.0,1286.0,24.0,25.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Правди,21.643313416396705
66500.0,3.0,1023.0,5.0,9.0,1978.0,65.0,42.0,8.0,Антоновича,15.0
290000.0,1.0,6444.0,22.0,24.0,2019.0,45.0,12.0,18.0,Антоновича,15.0
380000.0,4.0,1767.0,3.0,25.0,2011.0,215.0,110.0,40.0,Шаповала,65.0
135000.0,2.0,1800.0,5.0,10.0,2001.0,75.0,27.0,34.0,Деревлянська,14.0
165000.0,3.0,1602.0,9.0,17.0,2011.0,103.0,60.0,25.0,Вільямса,18.0
107000.0,3.0,1189.0,12.0,14.0,2010.0,90.0,52.0,11.0,Васильченка,27.0
139990.0,1.0,3182.0,24.0,24.0,2017.0,44.0,20.0,15.0,Предславинська,9.0
31000.0,1.0,886.0,14.0,25.0,1996.3073852295408,35.0,42.613882863340564,15.907786885245901,Крайня,23.521669748586465
58000.0,2.0,866.0,15.0,25.0,2009.0,67.0,32.0,12.0,Милославська,23.0
145000.0,3.0,1593.0,3.0,25.0,2018.0,91.0,68.0,17.0,Воскресенська,6.0
67900.0,2.0,1235.0,22.0,26.0,1996.3073852295408,55.0,25.0,15.0,Маланюка,15.0
230000.0,3.0,2035.0,12.0,24.0,2007.0,113.0,53.0,15.0,Дніпровська,45.0
240000.0,3.0,2449.0,4.0,5.0,1895.0,98.0,57.0,11.0,Пушкінська,30.0
65280.0,1.0,1200.0,9.55521472392638,17.624233128834355,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Набережно-Корчуватська,21.643313416396705
150000.0,2.0,2459.0,23.0,25.0,2015.0,61.0,33.0,9.0,Зарічна,19.0
499990.0,3.0,3125.0,5.0,11.0,2005.0,160.0,42.613882863340564,15.907786885245901,Тургенєвська,101.47833025141354
66624.0,3.0,833.1,13.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Радченка,21.643313416396705
140000.0,3.0,1265.0,6.0,9.0,1996.3073852295408,80.16498316498317,42.613882863340564,38.0,Зарічна,0.4488996983573941
68900.0,1.0,1531.0,8.0,9.0,2016.0,45.0,25.0,11.0,Метрологічна,9.0
49500.0,2.0,1053.0,5.0,9.0,1969.0,47.0,28.0,7.0,Кольцова,12.0
138000.0,2.0,2300.0,13.0,14.0,2017.0,60.0,30.0,10.0,Максимовича,20.0
55500.0,2.0,911.0,9.55521472392638,17.624233128834355,1971.0,80.16498316498317,28.0,15.907786885245901,Науки,36.25719627973727
206000.0,3.0,1943.0,18.0,20.0,2008.0,106.0,58.0,15.907786885245901,Саперно-Слобідська,32.0922131147541
110000.0,1.0,3333.0,3.0,10.0,1977.0,33.0,20.0,15.907786885245901,Шовковична,2.9077868852459012
250000.0,3.0,2809.0,3.0,23.0,2019.0,89.0,42.613882863340564,15.907786885245901,Трускавецька,30.478330251413535
59157.0,2.0,873.0,11.0,17.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Гавела,21.643313416396705
53000.0,1.0,1152.0,7.0,25.0,1996.3073852295408,46.0,42.613882863340564,15.907786885245901,Повітрофлотський,12.521669748586465
58000.0,3.0,1000.0,9.0,9.0,1967.0,58.0,42.613882863340564,8.0,Запорожця,7.386117136659436
177000.0,2.0,2185.0,5.0,13.0,2019.0,81.0,55.0,15.0,Маккейна,11.0
86000.0,1.0,1654.0,8.0,36.0,1996.3073852295408,52.0,19.0,14.0,Перемоги,19.0
70000.0,3.0,745.0,4.0,20.0,2014.0,94.0,45.0,14.0,Щербаківського,35.0
73000.0,1.0,1521.0,20.0,26.0,2018.0,48.0,10.0,23.0,Зарічна,15.0
45000.0,1.0,1125.0,9.0,10.0,1994.0,40.0,18.0,9.0,Будищанська,13.0
115000.0,1.0,2300.0,10.0,24.0,2019.0,50.0,17.0,21.0,Жилянська,12.0
88000.0,2.0,989.0,4.0,25.0,2014.0,89.0,60.0,15.0,Ревуцького,14.0
29900.0,1.0,906.0,4.0,4.0,1960.0,33.0,19.0,6.0,Бородіна,8.0
189000.0,4.0,2082.366467958271,9.55521472392638,17.624233128834355,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Руставелі,21.643313416396705
95000.0,2.0,1730.0,10.0,16.0,1993.0,80.16498316498317,29.0,15.907786885245901,Драгоманова,35.25719627973727
128000.0,2.0,1829.0,21.0,24.0,2014.0,70.0,30.0,19.0,Преображенська,21.0
68000.0,3.0,1172.0,1.0,3.0,1996.3073852295408,58.0,35.0,6.0,Депутатська,17.0
85000.0,2.0,1312.0,17.0,25.0,1996.3073852295408,80.16498316498317,38.0,14.0,Багговутівська,28.16498316498317
160000.0,3.0,2078.0,3.0,5.0,1996.3073852295408,77.0,42.613882863340564,15.907786885245901,Сікорського,18.478330251413535
135000.0,2.0,2596.0,24.0,25.0,2014.0,52.0,40.0,20.0,Сікорського,8.0
800000.0,5.0,4000.0,9.55521472392638,17.624233128834355,1996.3073852295408,200.0,42.613882863340564,15.907786885245901,Драгомирова,141.47833025141352
250000.0,3.0,2336.0,10.0,24.0,2016.0,107.0,66.0,13.0,Коперніка,28.0
127000.0,2.0,1814.0,7.0,17.0,2002.0,70.0,36.0,15.0,Васильківська,19.0
98000.0,1.0,1661.0,16.0,24.0,1996.3073852295408,59.0,18.0,15.907786885245901,Глибочицька,25.0922131147541
125000.0,3.0,1389.0,18.0,25.0,2016.0,90.0,42.613882863340564,18.0,Чавдар,29.386117136659436
115000.0,2.0,1420.0,23.0,25.0,2007.0,81.0,41.0,16.0,Дніпровська,24.0
90000.0,2.0,2082.366467958271,9.55521472392638,17.624233128834355,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Антоновича,21.643313416396705
56000.0,2.0,1098.0,2.0,10.0,1987.0,51.0,30.0,8.0,Славгородська,13.0
53000.0,2.0,1000.0,9.0,14.0,1990.0,53.0,29.0,8.0,Славгородська,16.0
250000.0,3.0,3125.0,9.55521472392638,17.624233128834355,1996.3073852295408,80.0,42.613882863340564,15.907786885245901,Драгомирова,21.478330251413535
205000.0,3.0,1627.0,23.0,25.0,2010.0,126.0,74.0,14.0,Срібнокільська,38.0
59950.0,3.0,517.0,10.0,16.0,2016.0,116.0,42.613882863340564,17.0,Харченка,56.386117136659436
250000.0,1.0,3571.0,4.0,14.0,2012.0,70.0,22.0,27.0,Окіпної,21.0
38500.0,1.0,1196.0,4.0,5.0,1960.0,80.16498316498317,42.613882863340564,15.907786885245901,Олени Теліги,21.643313416396705
99999.0,2.0,1667.0,15.0,26.0,2013.0,60.0,39.0,16.0,Кондратюка,5.0
120000.0,3.0,1739.0,1.0,9.0,1977.0,69.0,42.613882863340564,15.907786885245901,Мечнікова,10.478330251413535
150000.0,3.0,1829.0,5.0,12.0,1997.0,82.0,42.0,9.0,Героїв Сталінграда,31.0
285000.0,4.0,1900.0,8.0,9.0,1996.3073852295408,150.0,42.613882863340564,22.0,Рибальська,85.38611713665944
72500.0,2.0,1394.0,4.0,4.0,2019.0,52.0,30.0,15.907786885245901,Березова,6.092213114754099
750000.0,3.0,5000.0,10.0,14.0,2017.0,150.0,95.0,18.0,Саперне Поле,37.0
493000.0,4.0,4287.0,12.0,24.0,2019.0,115.0,80.0,20.0,Антоновича,15.0
290000.0,3.0,3333.0,22.0,25.0,2019.0,87.0,55.0,15.0,Маккейна,17.0
247000.0,3.0,2100.0,13.0,17.0,2019.0,80.16498316498317,63.0,15.0,Лейпцизька,2.1649831649831697
90000.0,2.0,1139.0,13.0,23.0,2015.0,79.0,34.0,18.0,Драгоманова,27.0
80000.0,3.0,1250.0,9.0,9.0,1972.0,64.0,42.613882863340564,15.907786885245901,Коновальця,5.478330251413535
103900.0,3.0,1071.0,21.0,25.0,1996.3073852295408,97.0,51.0,16.0,Василя Стуса,30.0
265000.0,3.0,2944.0,13.0,17.0,2006.0,90.0,38.0,42.0,Тютюнника,10.0
105000.0,3.0,1641.0,1.0,5.0,1957.0,64.0,40.0,8.0,Січових Стрільців,16.0
78000.0,2.0,1696.0,5.0,11.0,2018.0,46.0,20.0,20.0,Райдужна,6.0
44900.0,1.0,1182.0,7.0,10.0,1988.0,38.0,17.0,8.0,Закревського,13.0
494000.0,6.0,1502.0,8.0,10.0,1996.0,329.0,193.0,47.0,Тургенєвська,89.0
55000.0,2.0,1078.0,9.0,10.0,1982.0,51.0,31.0,8.0,Зої Космодем'янської,12.0
59280.0,2.0,874.0,5.0,26.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Радченка,21.643313416396705
56000.0,1.0,1273.0,11.0,25.0,1996.3073852295408,44.0,42.613882863340564,15.907786885245901,Сверстюка,14.521669748586465
47500.0,1.0,1105.0,10.0,18.0,2006.0,43.0,20.0,10.0,Милославська,13.0
100000.0,2.0,1099.0,8.0,9.0,1970.0,91.0,42.613882863340564,15.907786885245901,Метрологічна,32.47833025141354
103000.0,1.0,2341.0,9.55521472392638,17.624233128834355,1996.3073852295408,44.0,42.613882863340564,15.907786885245901,Деміївська,14.521669748586465
95000.0,3.0,1118.0,2.0,15.0,2019.0,85.0,47.0,13.0,Перемоги,25.0
76800.0,3.0,985.0,2.0,5.0,1958.0,78.0,78.0,9.0,Вишгородська,9.0
257500.0,2.0,4769.0,8.0,25.0,2015.0,54.0,42.613882863340564,15.907786885245901,Маккейна,4.521669748586465
52500.0,1.0,1094.0,9.0,22.0,1996.3073852295408,48.0,42.613882863340564,21.0,Перемоги,15.613882863340564
302200.0,4.0,2001.0,5.0,22.0,2013.0,151.0,42.613882863340564,15.907786885245901,Перемоги,92.47833025141354
63500.0,2.0,814.0,22.0,25.0,1996.3073852295408,78.0,36.0,12.0,Балтійський,30.0
550000.0,4.0,3416.0,8.0,26.0,2009.0,161.0,67.0,40.0,Звіринецька,54.0
98700.0,2.0,1484.0,15.0,25.0,2019.0,80.16498316498317,42.613882863340564,19.0,Ревуцького,18.551100301642606
35000.0,1.0,946.0,8.0,9.0,1992.0,37.0,19.0,7.0,Милославська,11.0
56000.0,2.0,851.0,14.0,24.0,1996.3073852295408,80.16498316498317,42.613882863340564,15.907786885245901,Вербицького,21.643313416396705
36000.0,1.0,1333.0,4.0,5.0,1960.0,27.0,42.613882863340564,15.907786885245901,Новгородська,31.521669748586465
87000.0,1.0,1839.0,2.0,25.0,2015.0,80.16498316498317,25.0,10.0,Бажана,45.16498316498317
220000.0,5.0,1222.0,5.0,6.0,1996.3073852295408,180.0,72.0,12.0,Канівська,96.0
109000.0,3.0,1253.0,7.0,16.0,1996.3073852295408,87.0,42.613882863340564,15.907786885245901,Максимовича,28.478330251413535
125000.0,2.0,1689.0,23.0,25.0,2016.0,74.0,42.613882863340564,15.907786885245901,Донця,15.478330251413535
600000.0,3.0,4800.0,2.0,14.0,1996.3073852295408,125.0,42.613882863340564,15.907786885245901,Драгомирова,66.47833025141354
60000.0,1.0,1277.0,5.0,16.0,1996.3073852295408,47.0,22.0,15.907786885245901,Тираспольська,9.092213114754099
15700000.0,3.0,157000.0,2.0,4.0,1917.0,100.0,76.0,12.0,Саксаганського,12.0
45000.0,1.0,1214.9,5.0,16.0,1990.0,80.16498316498317,42.613882863340564,15.907786885245901,Тираспольська,21.643313416396705
160000.0,3.0,1356.0,11.0,25.0,2015.0,118.0,85.0,33.0,Зарічна,0.0
65000.0,2.0,1413.0,11.0,16.0,1981.0,46.0,27.0,9.0,Гонгадзе,10.0
495000.0,3.0,4420.0,13.0,39.0,2017.0,112.0,42.613882863340564,15.907786885245901,Українки,53.47833025141354
59000.0,2.0,1283.0,3.0,5.0,1965.0,46.0,42.613882863340564,15.907786885245901,Світлицького,12.521669748586465
68000.0,2.0,1447.0,5.0,10.0,1970.0,47.0,35.0,7.0,Воробйова,5.0
81000.0,3.0,1012.0,17.0,25.0,2018.0,80.0,60.0,14.0,Каховська,6.0
